Target,Process,File,Tag,Occurrences,Category
Human,Ex10,ex10_writer0104.bpmn,sequenceFlow,18,Connecting Objects
Human,Ex10,ex10_writer0105.bpmn,outgoing,41,Connecting Objects
Human,Ex10,ex10_writer0105.bpmn,incoming,41,Connecting Objects
Human,Ex10,ex10_writer0105.bpmn,sequenceFlow,41,Connecting Objects
Human,Ex10,ex10_writer0106.bpmn,incoming,17,Connecting Objects
Human,Ex10,ex10_writer0106.bpmn,outgoing,17,Connecting Objects
Human,Ex10,ex10_writer0106.bpmn,sequenceFlow,17,Connecting Objects
Human,Ex10,ex10_writer0000.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0000.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0000.bpmn,endEvent,3,Flow Objects
Human,Ex10,ex10_writer0000.bpmn,eventBasedGateway,2,Flow Objects
Human,Ex10,ex10_writer0000.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0000.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex10,ex10_writer0000.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0001.bpmn,intermediateCatchEvent,5,Flow Objects
Human,Ex10,ex10_writer0001.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0001.bpmn,eventBasedGateway,2,Flow Objects
Human,Ex10,ex10_writer0001.bpmn,task,1,Flow Objects
Human,Ex10,ex10_writer0001.bpmn,subProcess,1,Flow Objects
Human,Ex10,ex10_writer0001.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0001.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0001.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex10,ex10_writer0002.bpmn,task,3,Flow Objects
Human,Ex10,ex10_writer0002.bpmn,endEvent,3,Flow Objects
Human,Ex10,ex10_writer0002.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0002.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0002.bpmn,intermediateCatchEvent,1,Flow Objects
Human,Ex10,ex10_writer0003.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0003.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0003.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0003.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0003.bpmn,subProcess,1,Flow Objects
Human,Ex10,ex10_writer0003.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0003.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0003.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0005.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0005.bpmn,task,3,Flow Objects
Human,Ex10,ex10_writer0005.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0005.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0005.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0005.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex10,ex10_writer0005.bpmn,subProcess,1,Flow Objects
Human,Ex10,ex10_writer0005.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0006.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0006.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex10,ex10_writer0006.bpmn,intermediateCatchEvent,2,Flow Objects
Human,Ex10,ex10_writer0006.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0006.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0006.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0007.bpmn,task,3,Flow Objects
Human,Ex10,ex10_writer0007.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0007.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0007.bpmn,subProcess,1,Flow Objects
Human,Ex10,ex10_writer0007.bpmn,intermediateCatchEvent,1,Flow Objects
Human,Ex10,ex10_writer0007.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0007.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0007.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0008.bpmn,endEvent,6,Flow Objects
Human,Ex10,ex10_writer0008.bpmn,intermediateCatchEvent,5,Flow Objects
Human,Ex10,ex10_writer0008.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0008.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0008.bpmn,startEvent,3,Flow Objects
Human,Ex10,ex10_writer0008.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0008.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0009.bpmn,task,5,Flow Objects
Human,Ex10,ex10_writer0009.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0009.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0009.bpmn,endEvent,3,Flow Objects
Human,Ex10,ex10_writer0009.bpmn,startEvent,3,Flow Objects
Human,Ex10,ex10_writer0009.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0009.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0010.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0010.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0010.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0010.bpmn,endEvent,3,Flow Objects
Human,Ex10,ex10_writer0010.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0010.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0010.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0011.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0011.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0011.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0011.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0011.bpmn,intermediateThrowEvent,2,Flow Objects
Human,Ex10,ex10_writer0011.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0011.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0011.bpmn,association,1,Flow Objects
Human,Ex10,ex10_writer0012.bpmn,task,9,Flow Objects
Human,Ex10,ex10_writer0012.bpmn,exclusiveGateway,5,Flow Objects
Human,Ex10,ex10_writer0012.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0012.bpmn,parallelGateway,2,Flow Objects
Human,Ex10,ex10_writer0012.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0012.bpmn,endEvent,1,Flow Objects
Human,Ex10,ex10_writer0013.bpmn,task,3,Flow Objects
Human,Ex10,ex10_writer0013.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0013.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0013.bpmn,intermediateCatchEvent,2,Flow Objects
Human,Ex10,ex10_writer0013.bpmn,intermediateThrowEvent,2,Flow Objects
Human,Ex10,ex10_writer0013.bpmn,subProcess,1,Flow Objects
Human,Ex10,ex10_writer0013.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0013.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0014.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0014.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0014.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0014.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0014.bpmn,intermediateThrowEvent,2,Flow Objects
Human,Ex10,ex10_writer0014.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0014.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0016.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0016.bpmn,task,2,Flow Objects
Human,Ex10,ex10_writer0016.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex10,ex10_writer0016.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0016.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0016.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0016.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0019.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0019.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0019.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0019.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0019.bpmn,intermediateThrowEvent,2,Flow Objects
Human,Ex10,ex10_writer0019.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0019.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0020.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0020.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex10,ex10_writer0020.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0020.bpmn,intermediateCatchEvent,2,Flow Objects
Human,Ex10,ex10_writer0020.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0020.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0021.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0021.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0021.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex10,ex10_writer0021.bpmn,task,2,Flow Objects
Human,Ex10,ex10_writer0021.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0021.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0021.bpmn,association,1,Flow Objects
Human,Ex10,ex10_writer0022.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0022.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0022.bpmn,task,2,Flow Objects
Human,Ex10,ex10_writer0022.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0022.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0022.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0022.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0022.bpmn,association,1,Flow Objects
Human,Ex10,ex10_writer0023.bpmn,startEvent,6,Flow Objects
Human,Ex10,ex10_writer0023.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0023.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex10,ex10_writer0023.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0023.bpmn,intermediateCatchEvent,1,Flow Objects
Human,Ex10,ex10_writer0023.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0024.bpmn,intermediateCatchEvent,10,Flow Objects
Human,Ex10,ex10_writer0024.bpmn,intermediateThrowEvent,7,Flow Objects
Human,Ex10,ex10_writer0024.bpmn,task,6,Flow Objects
Human,Ex10,ex10_writer0024.bpmn,endEvent,6,Flow Objects
Human,Ex10,ex10_writer0024.bpmn,exclusiveGateway,4,Flow Objects
Human,Ex10,ex10_writer0024.bpmn,startEvent,3,Flow Objects
Human,Ex10,ex10_writer0024.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0025.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0025.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0025.bpmn,task,2,Flow Objects
Human,Ex10,ex10_writer0025.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0025.bpmn,intermediateThrowEvent,2,Flow Objects
Human,Ex10,ex10_writer0025.bpmn,callActivity,1,Flow Objects
Human,Ex10,ex10_writer0025.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0025.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0026.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0026.bpmn,task,3,Flow Objects
Human,Ex10,ex10_writer0026.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex10,ex10_writer0026.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0026.bpmn,subProcess,1,Flow Objects
Human,Ex10,ex10_writer0026.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0026.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0026.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0027.bpmn,task,3,Flow Objects
Human,Ex10,ex10_writer0027.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0027.bpmn,intermediateCatchEvent,3,Flow Objects
Human,Ex10,ex10_writer0027.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0027.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0027.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0027.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0029.bpmn,exclusiveGateway,4,Flow Objects
Human,Ex10,ex10_writer0029.bpmn,task,3,Flow Objects
Human,Ex10,ex10_writer0029.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0029.bpmn,intermediateCatchEvent,2,Flow Objects
Human,Ex10,ex10_writer0029.bpmn,subProcess,1,Flow Objects
Human,Ex10,ex10_writer0029.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0029.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0030.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0030.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0030.bpmn,eventBasedGateway,2,Flow Objects
Human,Ex10,ex10_writer0030.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0030.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex10,ex10_writer0030.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0030.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0031.bpmn,task,6,Flow Objects
Human,Ex10,ex10_writer0031.bpmn,intermediateThrowEvent,4,Flow Objects
Human,Ex10,ex10_writer0031.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0031.bpmn,endEvent,3,Flow Objects
Human,Ex10,ex10_writer0031.bpmn,startEvent,3,Flow Objects
Human,Ex10,ex10_writer0031.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0031.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0032.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0032.bpmn,task,2,Flow Objects
Human,Ex10,ex10_writer0032.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0032.bpmn,intermediateCatchEvent,2,Flow Objects
Human,Ex10,ex10_writer0032.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0032.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0032.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0033.bpmn,task,8,Flow Objects
Human,Ex10,ex10_writer0033.bpmn,startEvent,6,Flow Objects
Human,Ex10,ex10_writer0033.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex10,ex10_writer0033.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0033.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0033.bpmn,intermediateCatchEvent,1,Flow Objects
Human,Ex10,ex10_writer0034.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0034.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0034.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0034.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0034.bpmn,callActivity,1,Flow Objects
Human,Ex10,ex10_writer0034.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0034.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0035.bpmn,task,8,Flow Objects
Human,Ex10,ex10_writer0035.bpmn,intermediateCatchEvent,5,Flow Objects
Human,Ex10,ex10_writer0035.bpmn,exclusiveGateway,4,Flow Objects
Human,Ex10,ex10_writer0035.bpmn,startEvent,2,Flow Objects
Human,Ex10,ex10_writer0035.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0035.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0035.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0036.bpmn,task,6,Flow Objects
Human,Ex10,ex10_writer0036.bpmn,intermediateCatchEvent,5,Flow Objects
Human,Ex10,ex10_writer0036.bpmn,endEvent,4,Flow Objects
Human,Ex10,ex10_writer0036.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0036.bpmn,startEvent,2,Flow Objects
Human,Ex10,ex10_writer0036.bpmn,intermediateThrowEvent,2,Flow Objects
Human,Ex10,ex10_writer0036.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0037.bpmn,task,11,Flow Objects
Human,Ex10,ex10_writer0037.bpmn,endEvent,5,Flow Objects
Human,Ex10,ex10_writer0037.bpmn,exclusiveGateway,5,Flow Objects
Human,Ex10,ex10_writer0037.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0037.bpmn,startEvent,3,Flow Objects
Human,Ex10,ex10_writer0037.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0037.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0037.bpmn,association,1,Flow Objects
Human,Ex10,ex10_writer0038.bpmn,intermediateCatchEvent,5,Flow Objects
Human,Ex10,ex10_writer0038.bpmn,task,3,Flow Objects
Human,Ex10,ex10_writer0038.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0038.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0038.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0038.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex10,ex10_writer0038.bpmn,callActivity,1,Flow Objects
Human,Ex10,ex10_writer0038.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0039.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0039.bpmn,task,3,Flow Objects
Human,Ex10,ex10_writer0039.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0039.bpmn,endEvent,3,Flow Objects
Human,Ex10,ex10_writer0039.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0039.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0039.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0040.bpmn,exclusiveGateway,4,Flow Objects
Human,Ex10,ex10_writer0040.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0040.bpmn,endEvent,3,Flow Objects
Human,Ex10,ex10_writer0040.bpmn,subProcess,2,Flow Objects
Human,Ex10,ex10_writer0040.bpmn,task,1,Flow Objects
Human,Ex10,ex10_writer0040.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0040.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0040.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0041.bpmn,intermediateCatchEvent,5,Flow Objects
Human,Ex10,ex10_writer0041.bpmn,task,3,Flow Objects
Human,Ex10,ex10_writer0041.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0041.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0041.bpmn,intermediateThrowEvent,2,Flow Objects
Human,Ex10,ex10_writer0041.bpmn,subProcess,1,Flow Objects
Human,Ex10,ex10_writer0041.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0041.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0042.bpmn,task,8,Flow Objects
Human,Ex10,ex10_writer0042.bpmn,endEvent,5,Flow Objects
Human,Ex10,ex10_writer0042.bpmn,intermediateCatchEvent,5,Flow Objects
Human,Ex10,ex10_writer0042.bpmn,startEvent,3,Flow Objects
Human,Ex10,ex10_writer0042.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex10,ex10_writer0042.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0043.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0043.bpmn,task,2,Flow Objects
Human,Ex10,ex10_writer0043.bpmn,subProcess,2,Flow Objects
Human,Ex10,ex10_writer0043.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0043.bpmn,intermediateCatchEvent,2,Flow Objects
Human,Ex10,ex10_writer0043.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0043.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0043.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0043.bpmn,association,1,Flow Objects
Human,Ex10,ex10_writer0044.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0044.bpmn,endEvent,3,Flow Objects
Human,Ex10,ex10_writer0044.bpmn,task,2,Flow Objects
Human,Ex10,ex10_writer0044.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex10,ex10_writer0044.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0044.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0044.bpmn,association,1,Flow Objects
Human,Ex10,ex10_writer0045.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0045.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0045.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0045.bpmn,task,2,Flow Objects
Human,Ex10,ex10_writer0045.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0045.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0045.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0045.bpmn,subProcess,1,Flow Objects
Human,Ex10,ex10_writer0047.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0047.bpmn,task,3,Flow Objects
Human,Ex10,ex10_writer0047.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0047.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0047.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0047.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0047.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0048.bpmn,task,11,Flow Objects
Human,Ex10,ex10_writer0048.bpmn,exclusiveGateway,5,Flow Objects
Human,Ex10,ex10_writer0048.bpmn,endEvent,3,Flow Objects
Human,Ex10,ex10_writer0048.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0048.bpmn,intermediateCatchEvent,1,Flow Objects
Human,Ex10,ex10_writer0048.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0049.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0049.bpmn,endEvent,3,Flow Objects
Human,Ex10,ex10_writer0049.bpmn,task,2,Flow Objects
Human,Ex10,ex10_writer0049.bpmn,subProcess,2,Flow Objects
Human,Ex10,ex10_writer0049.bpmn,intermediateCatchEvent,2,Flow Objects
Human,Ex10,ex10_writer0049.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0049.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0049.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0049.bpmn,association,1,Flow Objects
Human,Ex10,ex10_writer0050.bpmn,task,4,Flow Objects
Human,Ex10,ex10_writer0050.bpmn,intermediateCatchEvent,4,Flow Objects
Human,Ex10,ex10_writer0050.bpmn,exclusiveGateway,3,Flow Objects
Human,Ex10,ex10_writer0050.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0050.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0050.bpmn,startEvent,1,Flow Objects
Human,Ex10,ex10_writer0050.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex10,ex10_writer0051.bpmn,exclusiveGateway,8,Flow Objects
Human,Ex10,ex10_writer0051.bpmn,task,8,Flow Objects
Human,Ex10,ex10_writer0051.bpmn,intermediateCatchEvent,5,Flow Objects
Human,Ex10,ex10_writer0051.bpmn,endEvent,4,Flow Objects
Human,Ex10,ex10_writer0051.bpmn,intermediateThrowEvent,2,Flow Objects
Human,Ex10,ex10_writer0051.bpmn,startEvent,2,Flow Objects
Human,Ex10,ex10_writer0051.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0051.bpmn,callActivity,1,Flow Objects
Human,Ex10,ex10_writer0052.bpmn,startEvent,7,Flow Objects
Human,Ex10,ex10_writer0052.bpmn,task,7,Flow Objects
Human,Ex10,ex10_writer0052.bpmn,endEvent,2,Flow Objects
Human,Ex10,ex10_writer0052.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex10,ex10_writer0052.bpmn,intermediateCatchEvent,1,Flow Objects
Human,Ex10,ex10_writer0052.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0053.bpmn,intermediateCatchEvent,3,Flow Objects
Human,Ex10,ex10_writer0053.bpmn,endEvent,3,Flow Objects
Human,Ex10,ex10_writer0053.bpmn,task,2,Flow Objects
Human,Ex10,ex10_writer0053.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex10,ex10_writer0053.bpmn,intermediateThrowEvent,2,Flow Objects
Human,Ex10,ex10_writer0053.bpmn,eventBasedGateway,1,Flow Objects
Human,Ex10,ex10_writer0053.bpmn,startEvent,1,Flow Objects
